air_name,travel_time,num_stop,ticket_price,depart_air,depart_time,1_stop_wait,1_stop,2_stop_wait,2_stop,3_stop_wait,3_stop,dest_air,arrival_time,arrival_date
Qatar,3047,2,3430,MISS,10.833333333333334,725,DOH,889,JFK,0,NON,MISS,3.6166666666666667,Apr 9
Qatar,3033,2,3568,MISS,10.833333333333334,1105,DOH,525,BOS,0,NON,MISS,3.3833333333333333,Apr 9
Multiple,2757,2,3758,MISS,10.833333333333334,1115,DOH,236,MIA,0,NON,MISS,22.783333333333335,Apr 8
Multiple,3077,2,3758,MISS,5.5,1435,DOH,236,MIA,0,NON,MISS,22.783333333333335,Apr 8
Multiple,3487,2,3800,MISS,10.833333333333334,1115,DOH,968,MIA,0,NON,MISS,10.95,Apr 9
Multiple,3715,2,3800,MISS,10.833333333333334,1115,DOH,1188,MIA,0,NON,MISS,14.75,Apr 9
Multiple,3807,2,3800,MISS,5.5,1435,DOH,968,MIA,0,NON,MISS,10.95,Apr 9
Multiple,4035,2,3800,MISS,5.5,1435,DOH,1188,MIA,0,NON,MISS,14.75,Apr 9
Multiple,2420,2,4200,MISS,19.5,205,DXB,790,EWR,0,NON,MISS,1.8333333333333335,Apr 9
Multiple,3025,2,4200,MISS,19.5,205,DXB,1395,EWR,0,NON,MISS,11.916666666666666,Apr 9
Multiple,3490,2,4200,MISS,1.6666666666666665,1285,DXB,790,EWR,0,NON,MISS,1.8333333333333335,Apr 9
Multiple,4095,2,4200,MISS,1.6666666666666665,1285,DXB,1395,EWR,0,NON,MISS,11.916666666666666,Apr 9
Qatar,1915,2,4604,MISS,10.833333333333334,105,DOH,391,JFK,0,NON,MISS,8.75,Apr 8
Qatar,1963,2,4604,MISS,10.833333333333334,105,DOH,439,JFK,0,NON,MISS,9.55,Apr 8
Qatar,2857,2,4608,MISS,10.833333333333334,1115,DOH,310,JFK,0,NON,MISS,0.45,Apr 9
Qatar,2857,2,4646,MISS,10.833333333333334,105,DOH,1320,JFK,0,NON,MISS,0.45,Apr 9
Qatar,3085,2,5368,MISS,21.5,460,DOH,1275,MAD,0,NON,MISS,14.916666666666666,Apr 9
Qatar,4045,2,5372,MISS,5.5,1420,DOH,1275,MAD,0,NON,MISS,14.916666666666666,Apr 9
Qatar,1875,2,6054,MISS,3.5833333333333335,110,DOH,335,JFK,0,NON,MISS,0.8333333333333334,Apr 8
Qatar,1987,2,6054,MISS,3.5833333333333335,110,DOH,459,JFK,0,NON,MISS,2.7,Apr 8
Qatar,2042,2,6054,MISS,3.5833333333333335,110,DOH,519,JFK,0,NON,MISS,3.6166666666666667,Apr 8
Qatar,2217,2,6054,MISS,21.5,475,DOH,310,JFK,0,NON,MISS,0.45,Apr 9
Qatar,2350,2,6054,MISS,3.5833333333333335,540,DOH,391,JFK,0,NON,MISS,8.75,Apr 8
Qatar,2352,2,6054,MISS,21.5,475,DOH,459,JFK,0,NON,MISS,2.7,Apr 9
Qatar,2398,2,6054,MISS,3.5833333333333335,540,DOH,439,JFK,0,NON,MISS,9.55,Apr 8
Qatar,2407,2,6054,MISS,21.5,475,DOH,519,JFK,0,NON,MISS,3.6166666666666667,Apr 9
Qatar,2350,2,6096,MISS,3.5833333333333335,110,DOH,821,JFK,0,NON,MISS,8.75,Apr 8
Qatar,2398,2,6096,MISS,3.5833333333333335,110,DOH,869,JFK,0,NON,MISS,9.55,Apr 8
Qatar,2393,2,6529,MISS,21.5,465,DOH,525,BOS,0,NON,MISS,3.3833333333333333,Apr 9
Air India,1430,0,533,JFK,11.916666666666666,0,NON,0,NON,0,NON,BOM,11.916666666666666,Apr 8
Air India,2410,1,535,JFK,12.5,1220,DEL,0,NON,0,NON,BOM,22.166666666666668,Apr 8
Air India,2535,1,535,JFK,12.5,1280,DEL,0,NON,0,NON,BOM,23.583333333333332,Apr 8
Air India,2645,1,535,JFK,12.5,600,DEL,0,NON,0,NON,BOM,0.75,Apr 9
Air India,3515,1,535,JFK,12.5,690,DEL,0,NON,0,NON,BOM,9.25,Apr 9
Air India,3620,1,535,JFK,12.5,720,DEL,0,NON,0,NON,BOM,10.333333333333334,Apr 9
Air India,3720,1,535,JFK,12.5,770,DEL,0,NON,0,NON,BOM,11.333333333333334,Apr 9
Multiple,2705,1,578,EWR,21.166666666666668,850,DEL,0,NON,0,NON,BOM,9.75,Apr 9
Multiple,2835,1,578,EWR,21.166666666666668,225,CDG,0,NON,0,NON,BOM,11.25,Apr 9
Multiple,2855,1,578,EWR,21.166666666666668,300,CDG,0,NON,0,NON,BOM,11.583333333333334,Apr 9
Multiple,2955,1,578,EWR,21.166666666666668,355,CDG,0,NON,0,NON,BOM,12.583333333333334,Apr 9
Multiple,3110,1,578,EWR,21.166666666666668,160,CDG,0,NON,0,NON,BOM,13.833333333333334,Apr 9
Air France,2005,1,587,JFK,18.5,235,CDG,0,NON,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2105,1,587,JFK,17.5,260,CDG,0,NON,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2205,1,587,JFK,16.5,290,CDG,0,NON,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2405,2,587,JFK,18.5,265,AMS,205,DEL,0,NON,BOM,4.083333333333333,Apr 9
Air France,2505,2,587,JFK,17.5,325,AMS,205,DEL,0,NON,BOM,4.083333333333333,Apr 9
Air France,2525,2,587,EWR,17.166666666666668,61,BOS,205,DEL,0,NON,BOM,4.083333333333333,Apr 9
Air France,2605,2,587,JFK,16.5,87,BOS,205,DEL,0,NON,BOM,4.083333333333333,Apr 9
KLM-Royal Dutch,2030,1,589,JFK,18.5,87,BOS,0,NON,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2125,1,589,JFK,17.583333333333332,127,BOS,0,NON,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2206,2,591,JFK,16.483333333333334,217,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
KLM-Royal Dutch,2235,2,591,LGA,16.0,211,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2235,2,591,LGA,16.0,217,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2436,2,591,JFK,13.983333333333333,64,BOS,340,CDG,0,NON,BOM,0.08333333333333333,Apr 9
Air France,2436,2,591,JFK,13.983333333333333,134,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
KLM-Royal Dutch,2436,2,591,LGA,13.983333333333333,76,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
KLM-Royal Dutch,2436,2,591,JFK,13.983333333333333,156,BOS,230,CDG,0,NON,BOM,0.08333333333333333,Apr 9
KLM-Royal Dutch,2100,2,594,LGA,18.0,102,BOS,180,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2200,2,594,EWR,17.0,182,BOS,180,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2231,2,594,JFK,16.483333333333334,226,BOS,255,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2231,2,594,JFK,16.483333333333334,101,BOS,180,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2300,2,594,LGA,16.0,306,BOS,255,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2300,2,594,LGA,16.0,232,BOS,180,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,LGA,13.983333333333333,107,BOS,255,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,LGA,13.983333333333333,312,BOS,360,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,LGA,13.983333333333333,1345,CDG,180,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,JFK,13.983333333333333,95,CDG,255,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,JFK,13.983333333333333,95,CDG,360,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2501,2,594,JFK,13.983333333333333,115,CDG,180,AMS,0,NON,BOM,0.5,Apr 9
Air France,3840,1,597,JFK,23.916666666666668,165,CDG,0,NON,0,NON,BOM,0.08333333333333333,Apr 10
Air France,2130,2,607,JFK,17.5,115,CDG,150,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2130,2,607,JFK,17.5,165,CDG,150,AMS,0,NON,BOM,0.5,Apr 9
Air France,2130,2,608,JFK,17.5,325,CDG,135,AMS,0,NON,BOM,0.5,Apr 9
Air France,2130,2,608,JFK,17.5,105,AMS,80,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2130,2,608,JFK,17.5,920,DEL,135,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2130,2,608,JFK,17.5,150,WAW,80,AMS,0,NON,BOM,0.5,Apr 9
Air France,2125,1,629,EWR,17.166666666666668,150,CDG,0,NON,0,NON,BOM,0.08333333333333333,Apr 9
KLM-Royal Dutch,1740,1,631,JFK,21.333333333333332,150,CDG,0,NON,0,NON,BOM,0.5,Apr 9
Multiple,3220,1,632,EWR,21.166666666666668,90,CDG,0,NON,0,NON,BOM,15.0,Apr 9
LOT Polish,1850,1,632,JFK,22.333333333333332,90,CDG,0,NON,0,NON,BOM,2.6666666666666665,Apr 9
Air France,2230,2,649,JFK,16.5,170,CDG,150,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2230,2,649,JFK,16.5,220,CDG,150,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2030,2,650,JFK,18.5,170,CDG,80,AMS,0,NON,BOM,0.5,Apr 9
Air France,2030,2,650,JFK,18.5,220,CDG,80,AMS,0,NON,BOM,0.5,Apr 9
Air France,2230,2,650,JFK,16.5,475,IST,135,AMS,0,NON,BOM,0.5,Apr 9
Air France,2230,2,650,JFK,16.5,205,IST,80,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2230,2,650,JFK,16.5,875,IST,135,AMS,0,NON,BOM,0.5,Apr 9
KLM-Royal Dutch,2230,2,650,JFK,16.5,100,ZRH,80,AMS,0,NON,BOM,0.5,Apr 9
Turkish,2355,1,682,JFK,19.5,220,ZRH,0,NON,0,NON,BOM,4.916666666666667,Apr 9
Turkish,1915,1,731,JFK,0.16666666666666666,1340,ZRH,0,NON,0,NON,BOM,4.916666666666667,Apr 8
Turkish,3035,1,731,JFK,12.833333333333334,1385,ZRH,0,NON,0,NON,BOM,4.916666666666667,Apr 9
SWISS,1755,1,741,EWR,18.25,80,CDG,0,NON,0,NON,BOM,21.666666666666668,Apr 8
SWISS,1940,1,741,JFK,16.5,190,CDG,0,NON,0,NON,BOM,21.666666666666668,Apr 8
SWISS,3820,1,741,EWR,21.833333333333332,85,FRA,0,NON,0,NON,BOM,21.666666666666668,Apr 9
SWISS,3915,1,741,JFK,20.916666666666668,450,FRA,0,NON,0,NON,BOM,21.666666666666668,Apr 9
Air France,2230,2,753,JFK,16.5,1340,DEL,220,AMS,0,NON,BOM,0.5,Apr 9
Air France,2150,2,754,EWR,17.166666666666668,230,LHR,80,AMS,0,NON,BOM,0.5,Apr 9
Lufthansa,1740,1,760,EWR,21.833333333333332,645,LHR,0,NON,0,NON,BOM,1.0,Apr 9
Lufthansa,2335,1,760,JFK,15.916666666666666,905,LHR,0,NON,0,NON,BOM,1.0,Apr 9
Air India,3830,1,785,JFK,12.5,265,DXB,0,NON,0,NON,BOM,12.5,Apr 9
American,2015,1,814,EWR,18.083333333333332,270,DEL,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,2715,1,814,EWR,18.083333333333332,1410,YUL,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,3135,1,814,EWR,18.083333333333332,260,MUC,0,NON,0,NON,BOM,11.166666666666666,Apr 9
Multiple,2110,1,816,EWR,21.666666666666668,280,MUC,0,NON,0,NON,BOM,4.333333333333333,Apr 9
American,2150,1,822,JFK,20.75,375,NBO,0,NON,0,NON,BOM,4.083333333333333,Apr 9
Air Canada,4930,2,822,LGA,21.0,620,NBO,490,DEL,0,NON,BOM,8.0,Apr 10
Multiple,2010,1,840,EWR,17.5,190,IST,0,NON,0,NON,BOM,23.166666666666668,Apr 8
Multiple,2015,1,840,JFK,17.416666666666668,260,MUC,0,NON,0,NON,BOM,23.166666666666668,Apr 8
Kenya,2615,1,844,JFK,13.75,280,MUC,0,NON,0,NON,BOM,1.5,Apr 9
Kenya,3020,1,844,JFK,13.75,85,FRA,0,NON,0,NON,BOM,5.583333333333333,Apr 9
Turkish,1915,1,852,EWR,0.16666666666666666,170,DXB,0,NON,0,NON,BOM,4.916666666666667,Apr 8
Lufthansa,2010,1,859,EWR,17.5,505,DXB,0,NON,0,NON,BOM,23.166666666666668,Apr 8
Lufthansa,2015,1,859,JFK,17.416666666666668,65,LHR,0,NON,0,NON,BOM,23.166666666666668,Apr 8
Lufthansa,1740,1,861,JFK,21.833333333333332,105,LHR,0,NON,0,NON,BOM,1.0,Apr 9
Multiple,1920,1,867,EWR,21.666666666666668,140,LHR,0,NON,0,NON,BOM,2.5,Apr 9
Multiple,2500,1,867,EWR,21.666666666666668,155,LHR,0,NON,0,NON,BOM,8.166666666666666,Apr 9
American,1725,1,874,JFK,20.916666666666668,195,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,1810,1,874,JFK,20.166666666666668,215,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,1845,1,874,JFK,19.583333333333332,225,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,1908,1,874,JFK,19.2,360,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,1930,1,874,JFK,18.833333333333332,390,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,1950,1,874,JFK,18.5,480,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,2016,1,874,JFK,18.066666666666666,555,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
American,2220,1,874,JFK,23.0,570,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2257,1,874,JFK,22.383333333333333,610,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2425,1,874,JFK,20.916666666666668,620,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2545,1,874,JFK,19.583333333333332,630,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2608,1,874,JFK,19.2,640,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2630,1,874,JFK,18.833333333333332,650,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2640,1,874,JFK,23.0,740,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,2650,1,874,JFK,18.5,815,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2716,1,874,JFK,18.066666666666666,830,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2717,1,874,JFK,22.383333333333333,870,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,2845,1,874,JFK,20.916666666666668,890,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,3005,1,874,JFK,19.583333333333332,900,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,3028,1,874,JFK,19.2,240,FRA,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,3050,1,874,JFK,18.833333333333332,330,FRA,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,3110,1,874,JFK,18.5,115,FRA,0,NON,0,NON,BOM,11.166666666666666,Apr 9
American,3136,1,874,JFK,18.066666666666666,115,FRA,0,NON,0,NON,BOM,11.166666666666666,Apr 9
Lufthansa,2000,1,877,EWR,19.5,270,FRA,0,NON,0,NON,BOM,1.0,Apr 9
Lufthansa,2120,1,877,EWR,18.166666666666668,95,AMS,0,NON,0,NON,BOM,1.0,Apr 9
Lufthansa,2555,2,877,JFK,21.833333333333332,560,LHR,365,DEL,0,NON,BOM,9.25,Apr 9
Lufthansa,2555,2,877,EWR,21.833333333333332,95,FRA,365,DEL,0,NON,BOM,9.25,Apr 9
Lufthansa,2815,2,877,EWR,19.5,65,LHR,365,DEL,0,NON,BOM,9.25,Apr 9
Lufthansa,1945,2,878,EWR,17.916666666666668,570,DEL,100,MUC,0,NON,BOM,23.166666666666668,Apr 8
SWISS,2725,2,879,EWR,8.75,165,CDG,75,ZRH,0,NON,BOM,21.666666666666668,Apr 8
Lufthansa,2145,2,879,JFK,15.916666666666666,85,MUC,225,MUC,0,NON,BOM,23.166666666666668,Apr 8
Lufthansa,1940,2,881,EWR,18.0,105,MUC,100,MUC,0,NON,BOM,23.166666666666668,Apr 8
Multiple,2635,1,882,EWR,21.166666666666668,100,AMS,0,NON,0,NON,BOM,9.25,Apr 9
Lufthansa,2100,2,883,EWR,18.5,175,ADD,85,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2200,2,884,EWR,17.5,70,LHR,190,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2205,2,884,JFK,17.416666666666668,140,LHR,190,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2135,2,885,EWR,17.916666666666668,80,LHR,190,FRA,0,NON,BOM,1.0,Apr 9
Ethiopian,2515,1,886,EWR,21.75,190,LHR,0,NON,0,NON,BOM,8.5,Apr 9
Lufthansa,1930,2,887,EWR,20.0,70,LHR,65,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2030,2,887,EWR,19.0,130,LHR,65,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2030,2,887,EWR,19.0,540,LGW,125,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2130,2,887,EWR,18.0,800,LGW,65,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2130,2,887,EWR,18.0,105,BRU,185,FRA,0,NON,BOM,1.0,Apr 9
Lufthansa,2130,2,887,EWR,18.0,240,DOH,125,FRA,0,NON,BOM,1.0,Apr 9
American,2515,1,890,JFK,20.083333333333332,300,DOH,0,NON,0,NON,BOM,6.833333333333333,Apr 9
American,2935,1,890,JFK,20.083333333333332,990,DOH,0,NON,0,NON,BOM,11.166666666666666,Apr 9
Lufthansa,2100,2,891,EWR,18.5,100,DXB,160,FRA,0,NON,BOM,1.0,Apr 9
Qatar,2020,1,902,JFK,20.083333333333332,130,DXB,0,NON,0,NON,BOM,1.9166666666666665,Apr 9
Qatar,2105,1,902,JFK,20.083333333333332,225,DXB,0,NON,0,NON,BOM,2.6666666666666665,Apr 9
Qatar,3245,1,905,JFK,20.083333333333332,310,DXB,0,NON,0,NON,BOM,14.333333333333334,Apr 9
Emirates,1720,1,915,JFK,11.333333333333334,235,DXB,0,NON,0,NON,BOM,14.166666666666666,Apr 8
Emirates,1800,1,915,JFK,23.0,465,DXB,0,NON,0,NON,BOM,2.5,Apr 9
Emirates,1950,1,915,JFK,23.0,495,DXB,0,NON,0,NON,BOM,4.333333333333333,Apr 9
Emirates,2055,1,915,JFK,11.333333333333334,845,DXB,0,NON,0,NON,BOM,17.75,Apr 8
Emirates,2245,1,915,EWR,23.916666666666668,940,DXB,0,NON,0,NON,BOM,8.166666666666666,Apr 9
Emirates,2340,1,915,JFK,23.0,1180,DXB,0,NON,0,NON,BOM,8.166666666666666,Apr 9
Emirates,2400,1,915,JFK,11.333333333333334,725,CAI,0,NON,0,NON,BOM,20.833333333333332,Apr 8
Emirates,2940,1,915,JFK,11.333333333333334,235,HEL,0,NON,0,NON,BOM,2.5,Apr 9
Emirates,3130,1,915,JFK,11.333333333333334,155,AUH,0,NON,0,NON,BOM,4.333333333333333,Apr 9
Emirates,3520,1,915,JFK,11.333333333333334,1210,AUH,0,NON,0,NON,BOM,8.166666666666666,Apr 9
Egyptair,2830,1,942,JFK,12.0,180,IST,0,NON,0,NON,BOM,2.0,Apr 9
Finnair,2050,1,950,JFK,22.916666666666668,165,IST,0,NON,0,NON,BOM,5.25,Apr 9
Etihad,1835,1,952,JFK,22.666666666666668,150,LHR,0,NON,0,NON,BOM,2.75,Apr 9
Etihad,3615,1,952,JFK,22.666666666666668,875,LHR,0,NON,0,NON,BOM,20.416666666666668,Apr 9
Turkish,1905,1,981,JFK,0.16666666666666666,875,LHR,0,NON,0,NON,BOM,4.75,Apr 8
Turkish,1905,1,981,EWR,0.16666666666666666,450,IST,0,NON,0,NON,BOM,4.75,Apr 8
Gulf Air Company,2413,2,1009,JFK,19.2,850,IST,270,BAH,0,NON,BOM,4.916666666666667,Apr 9
Gulf Air Company,4013,2,1009,JFK,19.2,1255,ADD,490,BAH,0,NON,BOM,20.916666666666668,Apr 9
Gulf Air Company,4813,2,1009,JFK,19.2,109,BOS,985,BAH,0,NON,BOM,4.916666666666667,Apr 10
Turkish,2345,1,1036,JFK,19.5,115,BOS,0,NON,0,NON,BOM,4.75,Apr 9
Turkish,3025,1,1036,JFK,12.833333333333334,135,BOS,0,NON,0,NON,BOM,4.75,Apr 9
Ethiopian,4250,1,1036,EWR,21.75,92,BOS,0,NON,0,NON,BOM,2.0833333333333335,Apr 10
Qatar,2110,2,1082,LGA,19.25,220,LHR,140,DOH,0,NON,BOM,1.9166666666666665,Apr 9
Qatar,2125,2,1082,JFK,19.0,945,LHR,140,DOH,0,NON,BOM,1.9166666666666665,Apr 9
Qatar,2145,2,1082,EWR,18.666666666666668,320,DXB,140,DOH,0,NON,BOM,1.9166666666666665,Apr 9
Qatar,2145,2,1082,JFK,19.416666666666668,140,LHR,200,DOH,0,NON,BOM,2.6666666666666665,Apr 9
Gulf Air Company,2521,2,1105,JFK,18.066666666666666,460,LHR,270,BAH,0,NON,BOM,4.916666666666667,Apr 9
Gulf Air Company,4921,2,1105,JFK,18.066666666666666,70,LHR,985,BAH,0,NON,BOM,4.916666666666667,Apr 10
Emirates,2420,1,1110,JFK,22.333333333333332,570,LHR,0,NON,0,NON,BOM,8.166666666666666,Apr 9
Multiple,1820,1,1125,EWR,22.0,70,LHR,0,NON,0,NON,BOM,1.8333333333333335,Apr 9
Virgin Atlantic,1450,1,1242,JFK,23.0,600,LHR,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1505,2,1242,JFK,21.0,250,LHR,335,DEL,0,NON,BOM,7.583333333333333,Apr 9
Virgin Atlantic,1570,1,1242,JFK,21.0,700,LHR,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1580,2,1242,JFK,21.0,750,LHR,395,DEL,0,NON,BOM,8.833333333333334,Apr 9
Virgin Atlantic,1600,1,1242,JFK,20.5,250,LHR,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1685,2,1242,JFK,18.0,1365,LHR,335,DEL,0,NON,BOM,7.583333333333333,Apr 9
Virgin Atlantic,1690,1,1242,JFK,19.0,83,BOS,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1750,1,1242,JFK,18.0,279,BOS,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1760,2,1242,JFK,18.0,65,LHR,395,DEL,0,NON,BOM,8.833333333333334,Apr 9
Virgin Atlantic,2350,1,1242,JFK,8.0,105,LHR,0,NON,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1630,2,1246,LGA,20.0,105,LHR,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1810,2,1246,EWR,17.0,140,LHR,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
British,1725,1,1256,JFK,20.916666666666668,155,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,1745,1,1256,JFK,7.916666666666667,195,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 8
British,1810,1,1256,JFK,20.166666666666668,215,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,1845,1,1256,JFK,19.583333333333332,230,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,1908,1,1256,JFK,19.2,225,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,1930,1,1256,JFK,18.833333333333332,360,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,1950,1,1256,JFK,18.5,390,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,2015,1,1256,EWR,18.083333333333332,480,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,2016,1,1256,JFK,18.066666666666666,555,LHR,0,NON,0,NON,BOM,23.833333333333332,Apr 8
British,2220,1,1256,JFK,23.0,570,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2257,1,1256,JFK,22.383333333333333,610,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2425,1,1256,JFK,20.916666666666668,620,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2545,1,1256,JFK,19.583333333333332,630,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2608,1,1256,JFK,19.2,645,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2630,1,1256,JFK,18.833333333333332,640,LHR,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2640,1,1256,JFK,23.0,650,LHR,0,NON,0,NON,BOM,11.166666666666666,Apr 9
British,2650,1,1256,JFK,18.5,933,BOS,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2715,1,1256,EWR,18.083333333333332,540,LGW,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2716,1,1256,JFK,18.066666666666666,345,AUH,0,NON,0,NON,BOM,6.833333333333333,Apr 9
British,2717,1,1256,JFK,22.383333333333333,235,HEL,0,NON,0,NON,BOM,11.166666666666666,Apr 9
British,2515,1,1272,JFK,20.083333333333332,327,BOS,0,NON,0,NON,BOM,6.833333333333333,Apr 9
Etihad,2145,1,1279,JFK,22.666666666666668,386,BOS,0,NON,0,NON,BOM,5.916666666666667,Apr 9
Multiple,2050,1,1380,JFK,22.916666666666668,631,BOS,0,NON,0,NON,BOM,5.25,Apr 9
Virgin Atlantic,1690,2,1421,LGA,19.0,779,BOS,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,1931,2,1421,LGA,14.983333333333333,140,LHR,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,2160,2,1421,EWR,11.166666666666666,50,SIN,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
Virgin Atlantic,2320,2,1433,JFK,8.5,730,SIN,495,LHR,0,NON,BOM,8.666666666666666,Apr 9
KLM-Royal Dutch,2100,2,1689,JFK,18.0,85,HKG,75,AMS,0,NON,BOM,0.5,Apr 9
Singapore,2805,1,1716,JFK,20.916666666666668,90,LHR,0,NON,0,NON,BOM,10.5,Apr 9
Singapore,3945,1,1716,JFK,20.916666666666668,225,DOH,0,NON,0,NON,BOM,22.166666666666668,Apr 9
Cathay Pacific,2355,1,2068,JFK,14.916666666666666,100,LHR,0,NON,0,NON,BOM,0.3333333333333333,Apr 9
KLM-Royal Dutch,2000,2,2087,JFK,19.0,200,LHR,75,AMS,0,NON,BOM,0.5,Apr 9
Qatar,1940,1,2115,JFK,21.5,200,LHR,0,NON,0,NON,BOM,2.6666666666666665,Apr 9
Virgin Atlantic,1535,2,3680,JFK,20.5,510,LHR,335,DEL,0,NON,BOM,7.583333333333333,Apr 9
Virgin Atlantic,1610,2,3680,JFK,20.5,510,LHR,395,DEL,0,NON,BOM,8.833333333333334,Apr 9
Virgin Atlantic,1625,2,3680,JFK,19.0,620,LHR,335,DEL,0,NON,BOM,7.583333333333333,Apr 9
Virgin Atlantic,1700,2,3680,JFK,19.0,650,LHR,395,DEL,0,NON,BOM,8.833333333333334,Apr 9
